electra_output,label,conv_output,distilbert_output,roberta_output,bert-base_output
0.33487168,5,0.31661293,0.2968297,0.36266437,0.3780241
0.31416222,5,0.27809328,0.27136973,0.37906516,0.3035908
0.31429952,1,0.29382855,0.29071182,0.33300546,0.3163327
0.31526506,5,0.31369916,0.3716437,0.31784347,0.35109812
0.3730664,6,0.30993485,0.32342446,0.3207097,0.38190782
0.32632193,4,0.33571216,0.28765583,0.3938768,0.3086366
0.33892846,3,0.3561212,0.3565642,0.41737565,0.31050742
0.35140765,5,0.33816242,0.35424975,0.3121785,0.30453387
0.35549048,4,0.34736857,0.30759332,0.34402314,0.35253116
0.42648897,5,0.3594974,0.30585155,0.3371385,0.30965516
0.27958786,4,0.31011426,0.34162146,0.36102337,0.28755897
0.28838602,2,0.35864484,0.35296395,0.38177288,0.34597632
0.34469938,5,0.30037233,0.2917713,0.31178373,0.36875987
0.27798882,1,0.3149817,0.24286331,0.3239093,0.36217687
0.34513125,5,0.28171876,0.37447426,0.2963375,0.3508825
0.31169862,3,0.28904083,0.34413505,0.30618933,0.39921382
0.3016859,6,0.27002656,0.28343627,0.3137616,0.30096477
0.32154828,1,0.34993854,0.39390823,0.33252046,0.3433653
0.34756076,4,0.34888935,0.32500482,0.40190038,0.29151922
0.30828413,3,0.29037288,0.31830162,0.37867552,0.26213598
0.3392041,1,0.37037215,0.38099492,0.3884652,0.33823937
0.326633,2,0.29593855,0.30030328,0.29195336,0.29947525
0.27078304,1,0.30673653,0.28476962,0.28962076,0.34054673
0.32403374,4,0.3036282,0.34370884,0.31690764,0.35467696
0.29614803,1,0.35391113,0.3077296,0.44395635,0.36486042
0.34293452,2,0.35053307,0.35900417,0.47200727,0.36484706
0.32625368,6,0.32673118,0.27173537,0.344338,0.28320637
0.30081883,3,0.36091718,0.33090225,0.31100357,0.35618252
0.38427624,5,0.30880234,0.2815638,0.3828975,0.32616395
0.272447,2,0.506113,0.1946398,0.6624421,0.26980814
0.29379404,5,0.3446857,0.3276081,0.30414623,0.30748516
0.27701837,6,0.2671674,0.33344892,0.30987564,0.3700033
0.27328297,6,0.26804364,0.26232657,0.35572317,0.28394702
0.34747705,6,0.30603975,0.31059605,0.30219015,0.31859046
0.35713798,4,0.35759255,0.2799044,0.32451296,0.30806077
0.3342728,2,0.3001972,0.33543518,0.375002,0.31346044
0.2875054,1,0.3132844,0.29625946,0.45790386,0.37595105
0.2737967,4,0.2878828,0.31021687,0.34886354,0.31412768
0.3343825,6,0.29117227,0.35101783,0.3422433,0.34617865
0.28120753,5,0.28453505,0.28680545,0.29938638,0.30395114
0.3017525,5,0.28641105,0.3492593,0.31937528,0.30262157
0.29236323,1,0.27127132,0.32354724,0.39541423,0.34294853
0.29904655,4,0.32400328,0.2835276,0.295695,0.34943196
0.29524013,4,0.30371213,0.26993003,0.30734414,0.32756653
0.30397835,5,0.28081226,0.33873287,0.33593744,0.37372613
0.33023417,4,0.3058774,0.3394835,0.313237,0.3545591
0.32918268,1,0.26473832,0.31352058,0.30734637,0.28500605
0.28788662,0,0.3956943,0.1851289,0.62621516,0.28797144
0.2861841,2,0.30103177,0.3441753,0.37476408,0.4018068
0.31078124,4,0.29170054,0.30380484,0.33927664,0.36057267
0.27191103,0,0.49906784,0.20890516,0.66604924,0.36974844
0.25483355,4,0.309085,0.31527716,0.33615315,0.3451685
0.31019232,6,0.31850782,0.33528262,0.28596064,0.35305732
0.3301815,2,0.29160234,0.31333974,0.38474375,0.35531023
0.305073,5,0.29967207,0.2845159,0.2781985,0.30709213
0.3351968,2,0.37123823,0.39336738,0.35330868,0.35928738
0.35166582,3,0.34312955,0.28421426,0.29127598,0.3150377
0.3646612,5,0.34462053,0.3185313,0.3568885,0.33503172
0.3640737,3,0.35339025,0.3096187,0.40530676,0.31056762
0.30284697,0,0.5315198,0.1956062,0.6801579,0.40255585
0.3388732,3,0.32990885,0.344612,0.29208848,0.3513425
0.28397587,0,0.37372026,0.23703112,0.55655104,0.36450094
0.26969013,1,0.29035538,0.29915956,0.32663572,0.3190143
0.33432496,4,0.3487507,0.29049477,0.38299477,0.3541246
0.29862165,6,0.28766322,0.2900866,0.3234268,0.2949133
0.32048765,2,0.3315053,0.32011223,0.39091304,0.3544188
0.3136233,5,0.3124861,0.32214138,0.4048802,0.31276062
0.31895772,4,0.30606723,0.31516403,0.309538,0.3052834
0.27564204,5,0.2979009,0.29974934,0.35644737,0.3046957
0.35763827,5,0.3301815,0.31793213,0.37271357,0.30260494
0.3011184,1,0.3543564,0.33927894,0.38500562,0.44940922
0.30698714,3,0.32008418,0.32236418,0.42383954,0.35272038
0.27626657,2,0.3341238,0.4051001,0.36381903,0.34271583
0.28466195,6,0.27617913,0.33618155,0.3057062,0.32390174
0.34727448,5,0.35627237,0.31358486,0.31468537,0.3042398
0.29911706,3,0.2799653,0.36943635,0.35531092,0.33841264
0.29077917,5,0.31908232,0.26223746,0.28292906,0.27060193
0.30259192,2,0.34147897,0.27987653,0.29343647,0.30588785
0.2812915,3,0.30051664,0.30051896,0.34169036,0.3474748
0.2931618,6,0.31745067,0.2717399,0.29296342,0.29252887
0.35961238,2,0.35938415,0.43602893,0.41252506,0.44157937
0.35731316,6,0.3180539,0.32888502,0.3702765,0.32811597
0.35505,0,0.30607018,0.30598292,0.35191306,0.34479877
0.36901024,5,0.33247864,0.2844261,0.3416198,0.3400557
0.296354,5,0.29539254,0.3887171,0.35131148,0.33943674
0.33174974,6,0.2935411,0.28724515,0.39258948,0.3908437
0.34608483,6,0.28258064,0.28363386,0.27125835,0.28972617
0.2869675,3,0.33146825,0.3659939,0.31690982,0.37439984
0.30360195,4,0.2904154,0.24905363,0.32440552,0.36896473
0.26879615,2,0.26965103,0.2965123,0.313364,0.28556904
0.3443493,3,0.35071415,0.3312573,0.32870364,0.37594676
0.31335977,4,0.28857526,0.30116132,0.315742,0.3581371
0.35420227,5,0.33400497,0.29796723,0.39811692,0.32927206
0.29748783,6,0.3290236,0.29482007,0.3155357,0.382631
0.30680534,5,0.32199758,0.32458588,0.3557033,0.29307517
0.33116642,3,0.3095148,0.3285321,0.32548514,0.33095032
0.21428464,0,0.51099974,0.1923468,0.2149795,0.31613368
0.34250972,3,0.32450342,0.356753,0.27792352,0.3479672
0.34242922,2,0.39224198,0.38163817,0.45289487,0.4337191
0.28385502,2,0.30543748,0.3179506,0.30974227,0.3796156
0.33927262,2,0.3603001,0.4373323,0.34593612,0.41000316
0.2906769,4,0.3283245,0.3485587,0.3543831,0.3183495
0.3084759,3,0.2904885,0.34261394,0.51060736,0.25007194
0.36064264,4,0.3611453,0.34334907,0.3517341,0.35661754
0.32796904,1,0.34924245,0.3655383,0.31624943,0.40081525
0.3019837,6,0.3119124,0.31885806,0.35488048,0.31989628
0.30065608,2,0.310056,0.36165953,0.38987026,0.2812835
0.33406636,3,0.2787698,0.3636722,0.41074136,0.44407654
0.33966082,4,0.30382475,0.30746168,0.32010096,0.3205003
0.3585408,4,0.35811514,0.297693,0.32394996,0.3448888
0.29689747,3,0.3139039,0.28105655,0.3120536,0.26810107
0.31166977,2,0.31804588,0.30229294,0.4098514,0.35824552
0.2424815,0,0.47640908,0.19499923,0.6162469,0.35828218
0.3010833,3,0.29665187,0.26903543,0.35095447,0.29271016
0.27936214,3,0.32121116,0.3956158,0.3413902,0.36299866
0.31644082,4,0.36498043,0.17793229,0.38960257,0.29783788
0.30831084,6,0.33737043,0.3108084,0.2841822,0.2938341
0.305818,3,0.33577496,0.3370081,0.33070803,0.31044975
0.36518165,3,0.32863435,0.45511925,0.41757703,0.35698378
0.2962911,6,0.5109329,0.17679724,0.68720484,0.37164822
0.29669178,3,0.32779184,0.32933563,0.32247293,0.31578737
0.3106077,2,0.37462875,0.38646343,0.40195155,0.3896872
0.31060842,4,0.27605507,0.3172673,0.3292504,0.33680797
0.32592717,6,0.3251944,0.30174974,0.37574086,0.32012042
0.35265765,5,0.3279199,0.3118547,0.34450892,0.2881853
0.29290113,5,0.27026144,0.2763599,0.3774848,0.3146373
0.29738638,3,0.31946653,0.30404145,0.29994333,0.35551402
0.3196219,4,0.29158294,0.30196416,0.34929088,0.29597524
0.35980597,3,0.33016106,0.28437304,0.3096949,0.3412651
0.28809935,3,0.31989098,0.36518505,0.37708154,0.3984848
0.3339993,1,0.39879656,0.37831444,0.405399,0.33558837
0.32505155,3,0.36480814,0.32771674,0.35897154,0.41677567
0.30967197,5,0.3329935,0.3203007,0.28940332,0.3727299
0.2840344,5,0.32156768,0.2764077,0.35321,0.30959597
0.293216,5,0.31490806,0.30710638,0.33685803,0.31060657
0.26283535,6,0.30298293,0.30233613,0.3028866,0.26842988
0.31964335,3,0.287094,0.3324598,0.3287172,0.44111013
0.33156094,6,0.28654486,0.3369821,0.29236683,0.3053657
0.3564731,2,0.3159582,0.32695735,0.28873375,0.32335806
0.33906293,3,0.32604936,0.30611682,0.3449583,0.34898877
0.33094713,6,0.33495986,0.31151983,0.34625894,0.35000733
0.2966746,6,0.31868377,0.3023241,0.310149,0.32311854
0.3028513,5,0.30483013,0.31844798,0.32069033,0.31614307
0.3170313,5,0.3026085,0.31408653,0.33582702,0.3339287
0.30023682,3,0.29532567,0.35624143,0.3222539,0.3340072
0.3107006,5,0.27998197,0.29586318,0.32267386,0.34663004
0.30024153,3,0.29019824,0.38342777,0.35607806,0.42102915
0.3476711,3,0.32661474,0.2950688,0.30702388,0.30538267
0.31519863,2,0.38035852,0.32770327,0.34675798,0.36724976
0.30786327,4,0.305185,0.26590103,0.33481583,0.34267455
0.30713862,5,0.29960495,0.37531626,0.34986034,0.3107577
0.345626,2,0.3655122,0.4075303,0.40637088,0.37308604
0.2966513,2,0.2560227,0.29190198,0.4056564,0.30334908
0.2518411,4,0.32482636,0.29100785,0.3163195,0.36955506
0.31532004,1,0.32711515,0.32511455,0.3459055,0.33696938
0.29043594,1,0.34525812,0.418065,0.40848395,0.32159632
0.35549593,5,0.32098144,0.33681485,0.4355434,0.31554195
0.2769926,4,0.29691538,0.36887422,0.3391747,0.3546391
0.29518527,1,0.36639038,0.37750322,0.39987767,0.36060676
0.27728048,5,0.2971703,0.32202017,0.33490956,0.28547037
0.30029306,4,0.2921358,0.3384154,0.31758958,0.31629533
0.3106735,1,0.30616084,0.31776786,0.3561502,0.31110117
0.37444767,3,0.2843871,0.3932785,0.3724453,0.3460746
0.2985367,6,0.27467364,0.36445445,0.32399628,0.28873798
0.30101338,5,0.30254954,0.32407126,0.3654918,0.30150914
0.32786185,3,0.28933206,0.2889687,0.3103384,0.33597127
0.2740417,3,0.2818375,0.278499,0.32457495,0.30390558
0.34188563,1,0.37979314,0.3593967,0.40193376,0.42851293
0.29613757,6,0.30218762,0.3274136,0.32910353,0.34816462
0.3204785,4,0.31421903,0.27078423,0.30812687,0.28442115
0.31631294,4,0.2674571,0.31199905,0.33343536,0.28572977
0.3073801,0,0.44337153,0.2631321,0.66100264,0.3002464
0.37647957,5,0.3069633,0.30809787,0.39844826,0.32911187
0.3567549,5,0.33768973,0.35472474,0.3667004,0.28490153
0.29209816,6,0.33321023,0.289643,0.2867441,0.33750793
0.2759074,1,0.3030874,0.35673788,0.32286218,0.2955412
0.3011637,1,0.28759372,0.26453036,0.40967718,0.32577828
0.3381101,4,0.29901263,0.36926353,0.31359562,0.32876837
0.31526986,5,0.2987709,0.31551707,0.31095657,0.29387558
0.3726519,2,0.4210906,0.3141204,0.4512642,0.38756838
0.27752393,2,0.2703543,0.24011062,0.3336748,0.28650174
0.30267036,4,0.26228955,0.33449113,0.29760537,0.31087494
0.3522018,4,0.3760387,0.27673504,0.36583605,0.34855786
0.34034312,6,0.31029084,0.34259102,0.35840565,0.31679013
0.2914191,6,0.35166836,0.309923,0.2873654,0.34537986
0.36110553,3,0.36339065,0.30383843,0.31786436,0.31290135
0.2755405,1,0.25805342,0.21665756,0.34992045,0.3002891
0.28601244,4,0.30796883,0.40422675,0.34146726,0.37929845
0.3215827,4,0.3265642,0.31459144,0.37130558,0.2920437
0.26079127,5,0.3171863,0.29562932,0.31229362,0.40227923
0.3115506,2,0.3274777,0.35211965,0.27015847,0.34550607
0.28198832,4,0.30475333,0.35408407,0.28841668,0.26090035
0.33927804,1,0.35793275,0.3330344,0.34212193,0.36402214
0.3259728,2,0.34192383,0.32326874,0.38386133,0.3309758
0.28991106,4,0.35175106,0.34919304,0.32929048,0.38670906
0.33396336,6,0.29461598,0.34978214,0.3608405,0.31377688
0.32607692,2,0.31518868,0.2803689,0.3193047,0.3431992
0.32073596,5,0.32578525,0.30197322,0.3057262,0.32912475
0.35302472,1,0.34745392,0.30110937,0.39368558,0.31344303
0.28979102,3,0.30018854,0.28139699,0.26501036,0.2923597
0.32539368,2,0.27489346,0.3242822,0.28350008,0.3028937
0.35327834,6,0.30562675,0.38575235,0.39581496,0.30590415
0.29060578,2,0.3776024,0.40974212,0.36610144,0.386393
0.29379234,4,0.28965458,0.33932576,0.39410594,0.28818667
0.27026695,3,0.31740323,0.32099038,0.35302484,0.3352498
0.29401037,5,0.3071266,0.3042738,0.3442556,0.31568137
0.32520676,3,0.29585773,0.32294905,0.2879865,0.31074095
0.32655594,1,0.35453004,0.32819352,0.41645017,0.35437256
0.3721946,5,0.32134762,0.33210155,0.36051178,0.39020047
0.29317954,4,0.30369735,0.35568562,0.3547367,0.35211372
0.35449305,2,0.29708526,0.3218207,0.34252656,0.313497
0.2637893,3,0.3070729,0.31682143,0.31808692,0.32378942
0.352193,6,0.38074163,0.32865962,0.33254746,0.3779296
0.34029526,2,0.34174234,0.4350519,0.3927109,0.4518946
0.28944907,3,0.31883973,0.28939542,0.30062753,0.36108568
0.3302085,4,0.30321583,0.30255473,0.34085083,0.35303903
0.33093765,5,0.32486868,0.30822587,0.38598612,0.33296454
0.17760625,4,0.50512445,0.19470693,0.54191923,0.4347091
0.29569978,1,0.34815025,0.2942041,0.28842792,0.3303033
0.32477438,3,0.30928558,0.3237937,0.39783105,0.3435215
0.2888582,3,0.3223861,0.33369002,0.31990963,0.33867502
0.27097785,5,0.30629802,0.3053922,0.28732246,0.27221194
0.2856606,5,0.3125835,0.27481446,0.32789063,0.29637474
0.31175986,5,0.29807043,0.3773668,0.3948498,0.27761778
0.31336668,3,0.3151567,0.31674123,0.29611292,0.36440086
0.28211623,3,0.270761,0.28526154,0.31029442,0.33733213
0.3004989,4,0.29717118,0.29078615,0.31012127,0.29369578
0.28809726,2,0.30079886,0.30677882,0.2829761,0.3814323
0.31560078,3,0.3120181,0.2705592,0.3428391,0.34047827
0.29049823,5,0.3306207,0.31233796,0.30053,0.33675855
0.3280887,4,0.28651944,0.3737495,0.3514564,0.33815375
0.34527397,6,0.27773434,0.32898116,0.28264135,0.3132011
0.33824044,6,0.32112694,0.25253817,0.35330668,0.35297912
0.2659259,0,0.45138964,0.18582179,0.67458737,0.28793994
0.2596129,2,0.25000277,0.33147275,0.3236171,0.303836
0.34763306,6,0.33618498,0.28963518,0.33645108,0.2921452
0.35094932,4,0.33638516,0.29743186,0.38472888,0.29843253
0.25349832,3,0.29237235,0.28836885,0.30599794,0.36739197
0.32274097,5,0.2939004,0.29160687,0.3275234,0.4218311
0.31244963,6,0.29354227,0.25765577,0.32016328,0.27636173
0.31550792,1,0.2669922,0.35997817,0.31042308,0.30050558
0.28262547,3,0.2771486,0.34216473,0.3303269,0.35393742
0.3354199,5,0.39359778,0.33283302,0.35642606,0.31336758
0.32405937,2,0.29238364,0.28785023,0.3635204,0.33570066
0.2978491,5,0.30418262,0.2916672,0.31188318,0.3373386
0.3339226,4,0.3107698,0.37518048,0.35580263,0.30342078
0.3703103,5,0.31107152,0.32960302,0.3528143,0.37008214
0.2548399,2,0.2803376,0.32323593,0.25154877,0.295619
0.3189199,5,0.28410757,0.30549178,0.3307881,0.3577481
0.353144,3,0.3000749,0.35364187,0.3764846,0.35406896
0.2698762,4,0.29713637,0.370745,0.3225338,0.34530294
0.3057231,1,0.33749694,0.3642068,0.30767444,0.3400819
0.32141006,3,0.281991,0.32003987,0.2910134,0.33599663
0.35023418,2,0.27474606,0.30061254,0.29212826,0.33771113
0.28273645,4,0.30473188,0.3090621,0.3497373,0.39397663
0.2582812,2,0.33804697,0.3304641,0.4260117,0.33918226
0.32470545,2,0.34788263,0.35272816,0.31715974,0.36457124
0.28161877,5,0.28274894,0.33378187,0.28290546,0.3684043
0.35814396,5,0.36367515,0.28354797,0.41843244,0.3386404
0.2988268,4,0.32573867,0.32649764,0.3314252,0.3247426
0.31820232,3,0.28832546,0.3220743,0.29744697,0.26381025
0.32548857,3,0.32208392,0.2907116,0.3548466,0.37088305
0.32409713,4,0.30990282,0.291545,0.37359446,0.30542958
0.3509729,5,0.38309193,0.31184483,0.39797089,0.31643206
0.32629526,5,0.31543395,0.33979693,0.32019606,0.31124866
0.31477043,5,0.33102968,0.3109911,0.37355867,0.3217502
0.30463845,5,0.32156786,0.3409995,0.31043342,0.42113137
0.2869501,3,0.29912907,0.31021014,0.31325394,0.32652095
0.29250798,2,0.33948645,0.34218794,0.44627783,0.3686037
0.3133668,4,0.29255036,0.30749005,0.30090305,0.3471404
0.31895378,3,0.3590125,0.2986838,0.31398675,0.35656267
0.28971437,4,0.32755494,0.44487426,0.37311992,0.28028652
0.3381204,1,0.32728437,0.37747136,0.39731026,0.30728304
0.34920263,6,0.31742522,0.28756058,0.29215047,0.31244007
0.3211404,2,0.28770566,0.3329288,0.43243048,0.3052869
0.40158048,5,0.33575138,0.34466547,0.37873352,0.40682158
0.2542945,3,0.33334795,0.34572977,0.36802298,0.37821853
0.3080071,4,0.29105476,0.2692612,0.33454287,0.33049792
0.35967293,6,0.33760267,0.34502003,0.32501242,0.30043712
0.29984584,4,0.27338442,0.30823416,0.31859994,0.28692976
0.30335334,5,0.2969858,0.29352793,0.3044222,0.38660344
0.3056603,4,0.30118978,0.3695121,0.3350502,0.37380463
0.2773662,0,0.3083489,0.3334389,0.37930036,0.3587588
0.33787462,2,0.30898824,0.39183176,0.2721117,0.34302816
0.2827109,2,0.296442,0.34736836,0.35285303,0.27945608
0.29364216,5,0.32558623,0.3395635,0.30813283,0.3040639
0.27666804,3,0.32564858,0.28412455,0.3330262,0.33853674
0.2836511,4,0.30427802,0.24676406,0.334482,0.30717388
0.28695506,3,0.28309596,0.36188072,0.329084,0.35500035
0.33323967,3,0.30156687,0.31662655,0.32305658,0.37177715
0.36885828,3,0.34516668,0.41249463,0.33416125,0.34010604
0.32568994,3,0.33484483,0.3227011,0.44675878,0.34604028
0.306791,2,0.38886318,0.3732072,0.37205812,0.4200485
0.28935772,6,0.3109518,0.33677056,0.2856316,0.41699445
0.3138324,6,0.34045544,0.27033,0.34203172,0.2954575
0.25332606,4,0.2856805,0.313947,0.32199287,0.2672266
0.29629585,5,0.32065475,0.34422058,0.3062663,0.28792208
0.3231928,3,0.4106305,0.35973465,0.3911795,0.45788115
0.29960227,1,0.30739334,0.26910016,0.31656024,0.2786433
0.28739503,4,0.28996083,0.31616732,0.33395964,0.29063216
0.2795939,3,0.33305356,0.29615727,0.30320898,0.32481173
0.28861773,2,0.30868477,0.29765186,0.31819686,0.34989822
0.29688412,6,0.27968976,0.34643692,0.41591406,0.30374038
0.33892614,3,0.31707045,0.307278,0.33488166,0.3386508
0.33737785,4,0.30066082,0.33293584,0.32353842,0.35185176
0.32909927,5,0.3672041,0.31438518,0.3368437,0.3013956
0.32204297,6,0.31030747,0.2930171,0.31130084,0.34319237
0.29053497,6,0.2921987,0.2680053,0.2859757,0.36123797
0.267928,5,0.27898207,0.31293565,0.35356727,0.28054312
0.2977635,4,0.26890993,0.31393367,0.265294,0.35875902
0.3463793,1,0.29405457,0.3046366,0.41535905,0.4898104
0.1771014,0,0.46950075,0.20045105,0.59490514,0.3700432
0.3190543,5,0.3585812,0.36967778,0.4318677,0.3670535
0.31726214,4,0.35643986,0.2978502,0.32416767,0.27430204
0.3800937,1,0.3842215,0.33922267,0.41892946,0.37635997
0.29318923,4,0.29566312,0.3003485,0.29326755,0.3558193
0.31955627,3,0.34495986,0.2789448,0.33677238,0.30201948
0.2898935,3,0.34751457,0.34567678,0.37257925,0.3809382
0.37512678,5,0.35826954,0.34160975,0.38750374,0.31502855
0.27914795,2,0.30619624,0.31899026,0.29888353,0.39563504
0.35195428,4,0.32989302,0.3020412,0.29183856,0.29527634
0.3040927,4,0.36103693,0.34824678,0.3764218,0.39283958
0.3338649,3,0.29601616,0.359482,0.26986605,0.31783727
0.308077,3,0.29743546,0.31181085,0.3143963,0.3327977
0.27905524,4,0.33195215,0.29660866,0.350972,0.3249849
0.34680945,2,0.35494545,0.3738765,0.3941395,0.3215033
0.33629143,2,0.3463428,0.30162358,0.3202995,0.29821834
0.3022839,6,0.29650834,0.30980176,0.3898541,0.2692501
0.3376264,6,0.29165906,0.28846455,0.3039746,0.34414545
0.28533372,6,0.31148493,0.33812228,0.3333421,0.27888128
0.332363,1,0.28689393,0.36480045,0.344382,0.35056904
0.33325034,2,0.3390623,0.33557776,0.35278764,0.36195678
0.30907094,5,0.28137517,0.2964161,0.2910225,0.2917228
0.29289994,3,0.30594078,0.2578434,0.380142,0.31340626
0.30329666,5,0.2868234,0.3010866,0.29707763,0.30724075
0.33757657,5,0.36859062,0.29076374,0.31226653,0.35662425
0.28039724,1,0.2833556,0.33513054,0.38156828,0.25581208
0.27097568,2,0.36798307,0.28710973,0.45548943,0.38306126
0.35064027,3,0.28161532,0.29933488,0.30760723,0.29842937
0.33261627,4,0.3147065,0.29168013,0.27277786,0.38650307
0.32057407,3,0.29472476,0.34575507,0.35328686,0.2792925
0.33014336,4,0.3195849,0.35908076,0.34574246,0.30282503
0.34660244,6,0.36335388,0.32192916,0.39470646,0.36282626
0.34312963,3,0.2922316,0.3359374,0.4280916,0.2971821
0.27408332,4,0.30007115,0.2802934,0.3541638,0.2919481
0.28910106,6,0.3037872,0.33870843,0.31978187,0.30494946
0.29128304,3,0.2901156,0.32024208,0.30083677,0.3290298
0.3096991,4,0.30468008,0.29040775,0.28601003,0.3350863
0.28800252,4,0.2993581,0.32512787,0.35232672,0.34568253
0.28696054,5,0.30639452,0.34012115,0.28934887,0.3065066
0.33047447,1,0.37556666,0.3307885,0.33600375,0.28962332
0.3201532,2,0.3524925,0.34863243,0.384425,0.40278763
0.29238015,0,0.5252073,0.18540618,0.695764,0.54697734
0.27937144,2,0.30594292,0.30295935,0.2690246,0.2984893
0.28295717,2,0.31595454,0.28006867,0.3332964,0.28546977
0.29442155,2,0.310805,0.34073952,0.40004057,0.321997
0.3408542,5,0.37155306,0.31148422,0.3500618,0.35251436
0.3239639,1,0.29414904,0.3479091,0.33984116,0.35115796
0.35671684,4,0.3102144,0.35293767,0.32120562,0.36566383
0.2891683,4,0.29766816,0.3268544,0.3608111,0.3049101
0.3077602,3,0.29533148,0.27120984,0.31442928,0.32416022
0.25845402,2,0.350051,0.30808875,0.28768146,0.3025637
0.3134329,4,0.31047046,0.27064314,0.36475796,0.31433046
0.33725238,5,0.3181913,0.35041085,0.31664404,0.33868104
0.23022449,0,0.54705507,0.18403997,0.6713671,0.19239871
0.3274624,5,0.33767468,0.3521187,0.3822419,0.44306087
0.24436626,4,0.48959592,0.20143028,0.65312594,0.25109544
0.3195039,2,0.31379232,0.38014385,0.3874449,0.3564719
0.35257372,5,0.31214148,0.28062257,0.3140668,0.35981658
0.32516965,6,0.31699523,0.3012293,0.31222686,0.29047823
0.3465908,4,0.31623366,0.38114995,0.30869105,0.33846533
0.26619905,5,0.27729803,0.27471972,0.3337117,0.301877
0.2617982,6,0.25840232,0.27589032,0.29853666,0.33780286
0.28960997,2,0.31010047,0.27616742,0.32142565,0.2846864
0.29805717,6,0.37846607,0.28301072,0.2891578,0.30287042
0.31885186,4,0.3232096,0.32932702,0.27578768,0.37359017
0.28037754,4,0.3066859,0.34596917,0.3704749,0.40145355
0.29373524,4,0.28361782,0.26946747,0.3106369,0.33809438
0.28227267,4,0.32635218,0.3797013,0.29679623,0.30404347
0.31048068,4,0.25788033,0.3056083,0.32797658,0.42536452
0.345886,6,0.31930295,0.28153616,0.29945076,0.27169964
0.35279855,1,0.35240662,0.380961,0.40336102,0.43879113
0.29429814,4,0.29641345,0.333537,0.35479707,0.28964916
0.3039094,3,0.32496765,0.3721381,0.30983254,0.30318084
0.3157921,4,0.3451619,0.30642563,0.30678794,0.32911614
0.30776975,6,0.30343044,0.36493716,0.38731954,0.30409816
0.3462732,2,0.32839987,0.33842942,0.41553602,0.4174672
0.3152408,5,0.3722366,0.2745153,0.27428263,0.30931067
0.32734284,3,0.30038968,0.36492753,0.32916743,0.47871464
0.30572525,2,0.32353917,0.35093105,0.36149126,0.3706466
0.36565518,2,0.35389826,0.41999388,0.43031195,0.47136003
0.28402445,2,0.2974801,0.35259113,0.31962618,0.30862385
0.32131281,5,0.31983355,0.29311037,0.28603178,0.33145446
0.34558332,4,0.35270795,0.27303797,0.37138432,0.30349988
0.30908525,0,0.2681885,0.29083723,0.51339406,0.27672306
0.29181716,1,0.29978004,0.25935957,0.3487027,0.31022814
0.26388162,4,0.2794389,0.3541907,0.34030196,0.2881795
0.29209515,3,0.3044258,0.26898685,0.30222458,0.30698597
0.30692914,3,0.28403687,0.34615,0.32832465,0.29231423
0.34857035,2,0.4212035,0.32576114,0.31286728,0.3214757
0.30095023,1,0.3751143,0.34854499,0.40019023,0.2869704
0.31667355,5,0.31038538,0.33735397,0.41743028,0.39745307
0.30391032,0,0.25432456,0.2805143,0.60013,0.25685397
0.28569084,2,0.3799937,0.3529921,0.3355141,0.36879885
0.277496,2,0.28419846,0.28854066,0.31317753,0.33026075
0.27365592,1,0.33339822,0.37241194,0.42340818,0.32055405
0.2933717,3,0.2601568,0.2829929,0.31853476,0.31474015
0.24575187,5,0.29099733,0.30886963,0.36046594,0.33297068
0.27333462,2,0.35455176,0.3482097,0.3588193,0.28138614
0.32211247,3,0.36795607,0.38200435,0.34018534,0.40909323
0.31401312,3,0.31445628,0.3188747,0.3558914,0.2952595
0.31327277,3,0.25552744,0.27469313,0.43274975,0.30802745
0.30344778,3,0.33329603,0.30257156,0.33790386,0.33225814
0.28660098,4,0.27759293,0.30581984,0.3359918,0.36204016
0.34240913,6,0.29901618,0.26843563,0.3281101,0.31136313
0.33388808,1,0.2905299,0.38189974,0.35849923,0.40719986
0.32047015,2,0.32302582,0.32250306,0.37294042,0.30657807
0.3541501,1,0.3554398,0.4221538,0.38394177,0.33111274
0.3171146,6,0.29451695,0.3031654,0.37858284,0.29689968
0.31191173,6,0.29541183,0.30634996,0.31200466,0.28930935
0.33069873,3,0.2805,0.29400438,0.3015176,0.3044359
0.33703205,2,0.3267947,0.3595221,0.3968454,0.3084067
0.29350442,3,0.2973591,0.33297816,0.3758045,0.3021745
0.3052287,6,0.34370652,0.3312893,0.4046257,0.2951336
0.3862702,3,0.31007963,0.31600562,0.36294147,0.3080522
0.30073407,5,0.33087802,0.30350196,0.36817783,0.462315
0.30526605,4,0.32225335,0.3387292,0.3164468,0.3718244
0.3288055,6,0.31265086,0.3672842,0.2855438,0.32838532
0.32743153,3,0.26202622,0.30436587,0.25579196,0.32990664
0.3293137,2,0.40100786,0.42973462,0.38900807,0.43290174
0.30304453,6,0.3321467,0.3482244,0.37288967,0.33237264
0.28811458,0,0.47613257,0.1932228,0.58068043,0.37197402
0.26216832,4,0.28004253,0.22311768,0.18476686,0.24284819
0.35498166,6,0.28703076,0.33729306,0.3741534,0.33435684
0.3409838,3,0.37615612,0.33171466,0.32767832,0.37372965
0.32582644,5,0.3076422,0.33771658,0.34665984,0.30012548
0.35190338,2,0.2730415,0.31274423,0.35912165,0.34453803
0.30812252,4,0.32967526,0.31072262,0.30907598,0.3442922
